cause	type	doc_id	category	trick	checksum	residual	text
no_pattern_unrecognized	PHONE	services_0008__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (495-) 265-97-67
no_pattern_unrecognized	PHONE	services_0008__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (499-) 666--79-61
no_pattern_unrecognized	PHONE	services_0011__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (843-) 397-56-67
no_pattern_unrecognized	PHONE	services_0011__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (846 ) 103 -32-55
no_pattern_unrecognized	PHONE	supply_0003__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (846) 368 -91-48
no_pattern_unrecognized	PHONE	supply_0003__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (846) 702 -48-21
no_pattern_unrecognized	PHONE	supply_0006__m2718_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (383-) 991--51-97
no_pattern_unrecognized	PHONE	supply_0006__m2718_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (812-) 215--85-50
no_pattern_unrecognized	PHONE	supply_0006__m2718_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (846) 713 -26-67
no_pattern_unrecognized	PHONE	supply_0008__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (495-) 667--23-12
no_pattern_unrecognized	PHONE	supply_0008__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (499 ) 284 -98-87
no_pattern_unrecognized	PHONE	supply_0008__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (499) 228 -46-12
no_pattern_unrecognized	PHONE	supply_0008__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (846-) 629-70-97
no_pattern_unrecognized	PHONE	supply_0009__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (846) 251 -61-60
no_pattern_unrecognized	PHONE	supply_0009__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (846) 650--81-84
no_pattern_unrecognized	PHONE	supply_0015__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (499 ) 410-78-86
no_pattern_unrecognized	PHONE	supply_0015__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (499 ) 397-41-64
no_pattern_unrecognized	PHONE	works_0005__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (499) 492 -62-74
no_pattern_unrecognized	PHONE	works_0005__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (812 ) 687 -35-53
no_pattern_unrecognized	PHONE	works_0006__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (383-) 837-47-98
no_pattern_unrecognized	PHONE	works_0006__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (495) 688 -43-64
no_pattern_unrecognized	PHONE	works_0006__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (843 ) 217 -18-62
no_pattern_unrecognized	PHONE	works_0011	ugly			LEAK	846 1745087
no_pattern_unrecognized	PHONE	works_0011__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	+7 (383) 193--87-47 доб. 687-
no_pattern_unrecognized	PHONE	works_0011__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	8-499-293 -47-91
no_pattern_unrecognized	PHONE	works_0011__m1337_digit_spaces	adversarial	mut:digit_spaces		LEAK	846 174 5087
rejected_invalid_checksum	ACCOUNT	agency_0001__m1337_combo	adversarial	mut:combo	invalid	LEAK	4О702‍8​1О957Ч6І7⁠60319
rejected_invalid_checksum	ACCOUNT	agency_0001__m1337_combo	adversarial	mut:combo	invalid	LEAK	4О7О28­1О⁠75І916 376892
rejected_invalid_checksum	ACCOUNT	agency_0001__m2718_homoglyph	adversarial	mut:homoglyph	invalid	LEAK	4070281075І9І6376892
rejected_invalid_checksum	ACCOUNT	agency_0001__m2718_homoglyph	adversarial	mut:homoglyph	invalid	LEAK	407О2810957461760ЗІ9
rejected_invalid_checksum	ACCOUNT	agency_0008__m1337_homoglyph	adversarial	mut:homoglyph	invalid	hidden	408028І02І28Ч7474062
rejected_invalid_checksum	ACCOUNT	agency_0008__m1337_homoglyph	adversarial	mut:homoglyph	invalid	hidden	Ч0702810О505893б2246
rejected_invalid_checksum	ACCOUNT	cession_0003__m1337_combo	adversarial	mut:combo	invalid	LEAK	407О⁠28І042⁠1872536 7ІІ
rejected_invalid_checksum	ACCOUNT	cession_0003__m1337_combo	adversarial	mut:combo	invalid	LEAK	4О7⁠028100О9 9І287‍3б27
rejected_invalid_checksum	ACCOUNT	cession_0003__m2718_homoglyph	adversarial	mut:homoglyph	invalid	LEAK	40702810О099І287Зб27
rejected_invalid_checksum	ACCOUNT	cession_0003__m2718_homoglyph	adversarial	mut:homoglyph	invalid	hidden	ЧО7О28104218725З6711
rejected_invalid_checksum	ACCOUNT	labor_0005__m2718_linebreak	adversarial	mut:linebreak	invalid	LEAK	40\n702810240462550485
rejected_invalid_checksum	ACCOUNT	labor_0011__m2718_linebreak	adversarial	mut:linebreak	invalid	LEAK	4070281\n0964848541355
rejected_invalid_checksum	ACCOUNT	lease_0003__m1337_invisible	adversarial	mut:invisible	invalid	LEAK	4070­28⁠1016036‍8220597
rejected_invalid_checksum	ACCOUNT	sale_0013__m2718_linebreak	adversarial	mut:linebreak	invalid	LEAK	408\n02810528609045223
rejected_invalid_checksum	ACCOUNT	services_0004__m2718_invisible	adversarial	mut:invisible	invalid	hidden	40802810­9​00664549⁠727
rejected_invalid_checksum	ACCOUNT	services_0004__m2718_invisible	adversarial	mut:invisible	invalid	hidden	40⁠7‍02810293 866726014
rejected_invalid_checksum	ACCOUNT	services_0011__m1337_digit_spaces	adversarial	mut:digit_spaces	invalid	LEAK	407-0-28-10-9223-6536-5654-
rejected_invalid_checksum	ACCOUNT	services_0011__m2718_linebreak	adversarial	mut:linebreak	invalid	hidden	40702810922\n365365654
rejected_invalid_checksum	ACCOUNT	works_0005__m2718_linebreak	adversarial	mut:linebreak	invalid	LEAK	4080281001752\n2488126
rejected_invalid_checksum	ACCOUNT	works_0011__m2718_linebreak	adversarial	mut:linebreak	invalid	LEAK	408028107924\n07364318
rejected_invalid_checksum	INN	agency_0001	canonical		invalid	LEAK	1721699790
rejected_invalid_checksum	INN	agency_0001	canonical		invalid	hidden	7755615081
rejected_invalid_checksum	INN	agency_0001__m1337_combo	adversarial	mut:combo	invalid	LEAK	77556І‍5081
rejected_invalid_checksum	INN	agency_0001__m1337_combo	adversarial	mut:combo	invalid	LEAK	І72­1699790
rejected_invalid_checksum	INN	agency_0001__m2718_homoglyph	adversarial	mut:homoglyph	invalid	LEAK	172І699790
rejected_invalid_checksum	INN	agency_0001__m2718_homoglyph	adversarial	mut:homoglyph	invalid	hidden	775561508І
rejected_invalid_checksum	INN	agency_0008	canonical		invalid	LEAK	554976248706
rejected_invalid_checksum	INN	agency_0008	canonical		invalid	LEAK	554976248706
rejected_invalid_checksum	INN	agency_0008	canonical		invalid	LEAK	6597769253
rejected_invalid_checksum	INN	agency_0008__m1337_homoglyph	adversarial	mut:homoglyph	invalid	LEAK	5549762487О6
rejected_invalid_checksum	INN	agency_0008__m1337_homoglyph	adversarial	mut:homoglyph	invalid	LEAK	55Ч97624870б
rejected_invalid_checksum	INN	agency_0008__m1337_homoglyph	adversarial	mut:homoglyph	invalid	LEAK	б597769253
rejected_invalid_checksum	INN	agency_0008__m2718_case	canonical		invalid	LEAK	554976248706
rejected_invalid_checksum	INN	agency_0008__m2718_case	canonical		invalid	LEAK	554976248706
rejected_invalid_checksum	INN	agency_0008__m2718_case	canonical		invalid	LEAK	6597769253
rejected_invalid_checksum	INN	cession_0003	canonical		invalid	hidden	2517716476
rejected_invalid_checksum	INN	cession_0003	canonical		invalid	hidden	8920687487
rejected_invalid_checksum	INN	cession_0003__m1337_combo	adversarial	mut:combo	invalid	hidden	2​5І7716Ч7б
rejected_invalid_checksum	INN	cession_0003__m1337_combo	adversarial	mut:combo	invalid	hidden	892О6874​87
rejected_invalid_checksum	INN	cession_0003__m2718_homoglyph	adversarial	mut:homoglyph	invalid	LEAK	25177І6476
rejected_invalid_checksum	INN	cession_0003__m2718_homoglyph	adversarial	mut:homoglyph	invalid	hidden	892О687Ч87
rejected_invalid_checksum	INN	labor_0005	canonical		invalid	hidden	3478735100
rejected_invalid_checksum	INN	labor_0005	ugly		invalid	LEAK	030292728066
rejected_invalid_checksum	INN	labor_0005__m1337_digit_spaces	adversarial	mut:digit_spaces	invalid	LEAK	030292 72 8066
rejected_invalid_checksum	INN	labor_0005__m1337_digit_spaces	adversarial	mut:digit_spaces	invalid	hidden	347873 510 0
rejected_invalid_checksum	INN	labor_0005__m2718_linebreak	adversarial	mut:linebreak	invalid	LEAK	03029272\n8066
rejected_invalid_checksum	INN	labor_0005__m2718_linebreak	adversarial	mut:linebreak	invalid	LEAK	34787\n35100
rejected_invalid_checksum	INN	labor_0011	canonical		invalid	hidden	4916046281
rejected_invalid_checksum	INN	labor_0011	ugly		invalid	LEAK	732366993586
rejected_invalid_checksum	INN	labor_0011__m1337_digit_spaces	adversarial	mut:digit_spaces	invalid	LEAK	73236699 3586
rejected_invalid_checksum	INN	labor_0011__m1337_digit_spaces	adversarial	mut:digit_spaces	invalid	hidden	491 604 6281
rejected_invalid_checksum	INN	labor_0011__m2718_linebreak	adversarial	mut:linebreak	invalid	LEAK	49\n16046281
rejected_invalid_checksum	INN	labor_0011__m2718_linebreak	adversarial	mut:linebreak	invalid	hidden	732\n366993586
rejected_invalid_checksum	INN	lease_0003	canonical		invalid	hidden	7430503468
rejected_invalid_checksum	INN	lease_0003	ugly		invalid	LEAK	721566853972
rejected_invalid_checksum	INN	lease_0003__m1337_invisible	adversarial	mut:invisible	invalid	LEAK	7 2156685 3972
rejected_invalid_checksum	INN	lease_0003__m1337_invisible	adversarial	mut:invisible	invalid	hidden	7430503 468
rejected_invalid_checksum	INN	lease_0003__m2718_case	canonical		invalid	hidden	7430503468
rejected_invalid_checksum	INN	lease_0003__m2718_case	ugly		invalid	LEAK	721566853972
rejected_invalid_checksum	INN	loan_0006	ugly		invalid	LEAK	044561040997
rejected_invalid_checksum	INN	loan_0006	ugly		invalid	LEAK	906410809811
rejected_invalid_checksum	INN	loan_0006__m1337_combo	adversarial	mut:combo	invalid	LEAK	044 561ОЧО99​7
rejected_invalid_checksum	INN	loan_0006__m1337_combo	adversarial	mut:combo	invalid	LEAK	906 4І08 О981І
rejected_invalid_checksum	INN	loan_0006__m2718_homoglyph	adversarial	mut:homoglyph	invalid	LEAK	9О6Ч1080981І
rejected_invalid_checksum	INN	loan_0006__m2718_homoglyph	adversarial	mut:homoglyph	invalid	hidden	0445610ЧО997
rejected_invalid_checksum	INN	sale_0006	canonical		invalid	LEAK	625254571021
rejected_invalid_checksum	INN	sale_0006	canonical		invalid	LEAK	625254571021
rejected_invalid_checksum	INN	sale_0006	canonical		invalid	LEAK	771089145681
rejected_invalid_checksum	INN	sale_0006	canonical		invalid	LEAK	771089145681
rejected_invalid_checksum	INN	sale_0006__m2718_digit_spaces	adversarial	mut:digit_spaces	invalid	hidden	6252 54 57 1 021
rejected_invalid_checksum	INN	sale_0006__m2718_digit_spaces	adversarial	mut:digit_spaces	invalid	hidden	625 2 5457 1 021
rejected_invalid_checksum	INN	sale_0006__m2718_digit_spaces	adversarial	mut:digit_spaces	invalid	hidden	771 0 89145 681
rejected_invalid_checksum	INN	sale_0006__m2718_digit_spaces	adversarial	mut:digit_spaces	invalid	hidden	7710-89145681-
rejected_invalid_checksum	INN	sale_0013	canonical		invalid	LEAK	390311240192
rejected_invalid_checksum	INN	sale_0013	canonical		invalid	LEAK	390311240192
rejected_invalid_checksum	INN	sale_0013	ugly		invalid	LEAK	171132624221
rejected_invalid_checksum	INN	sale_0013__m1337_digit_spaces	adversarial	mut:digit_spaces	invalid	LEAK	1711 32 624221
rejected_invalid_checksum	INN	sale_0013__m1337_digit_spaces	adversarial	mut:digit_spaces	invalid	LEAK	390-3-11-240-192-
rejected_invalid_checksum	INN	sale_0013__m1337_digit_spaces	adversarial	mut:digit_spaces	invalid	LEAK	3903 1124 0192
rejected_invalid_checksum	INN	sale_0013__m2718_linebreak	adversarial	mut:linebreak	invalid	LEAK	39031124\n0192
rejected_invalid_checksum	INN	sale_0013__m2718_linebreak	adversarial	mut:linebreak	invalid	LEAK	39031124\n0192
rejected_invalid_checksum	INN	sale_0013__m2718_linebreak	adversarial	mut:linebreak	invalid	hidden	171132624\n221
rejected_invalid_checksum	INN	services_0004	canonical		invalid	LEAK	634737393389
rejected_invalid_checksum	INN	services_0004	canonical		invalid	LEAK	634737393389
rejected_invalid_checksum	INN	services_0004	canonical		invalid	hidden	9834664432
rejected_invalid_checksum	INN	services_0004__m1337_cell_split	canonical		invalid	LEAK	634737393389
rejected_invalid_checksum	INN	services_0004__m1337_cell_split	canonical		invalid	LEAK	634737393389
rejected_invalid_checksum	INN	services_0004__m1337_cell_split	canonical		invalid	hidden	9834664432
rejected_invalid_checksum	INN	services_0004__m2718_invisible	adversarial	mut:invisible	invalid	LEAK	6347373933­8‍9
rejected_invalid_checksum	INN	services_0004__m2718_invisible	adversarial	mut:invisible	invalid	LEAK	634­7​37393389
rejected_invalid_checksum	INN	services_0004__m2718_invisible	adversarial	mut:invisible	invalid	hidden	983466443­2
rejected_invalid_checksum	INN	services_0011	canonical		invalid	hidden	6785881178
rejected_invalid_checksum	INN	services_0011	ugly		invalid	LEAK	548946159827
rejected_invalid_checksum	INN	services_0011__m1337_digit_spaces	adversarial	mut:digit_spaces	invalid	hidden	548 9 46 159827
rejected_invalid_checksum	INN	services_0011__m1337_digit_spaces	adversarial	mut:digit_spaces	invalid	hidden	678 588 1178
rejected_invalid_checksum	INN	services_0011__m2718_linebreak	adversarial	mut:linebreak	invalid	LEAK	5489461598\n27
rejected_invalid_checksum	INN	services_0011__m2718_linebreak	adversarial	mut:linebreak	invalid	LEAK	678\n5881178
rejected_invalid_checksum	INN	works_0005	canonical		invalid	LEAK	320214436879
rejected_invalid_checksum	INN	works_0005	canonical		invalid	LEAK	320214436879
rejected_invalid_checksum	INN	works_0005	ugly		invalid	LEAK	005735285458
rejected_invalid_checksum	INN	works_0005__m1337_digit_spaces	adversarial	mut:digit_spaces	invalid	LEAK	0057-3528-5-458-
rejected_invalid_checksum	INN	works_0005__m1337_digit_spaces	adversarial	mut:digit_spaces	invalid	hidden	320 214 436879
rejected_invalid_checksum	INN	works_0005__m1337_digit_spaces	adversarial	mut:digit_spaces	invalid	hidden	320 214436 879
rejected_invalid_checksum	INN	works_0005__m2718_linebreak	adversarial	mut:linebreak	invalid	LEAK	0057352854\n58
rejected_invalid_checksum	INN	works_0005__m2718_linebreak	adversarial	mut:linebreak	invalid	hidden	320214436\n879
rejected_invalid_checksum	INN	works_0005__m2718_linebreak	adversarial	mut:linebreak	invalid	hidden	320\n214436879
rejected_invalid_checksum	INN	works_0011	canonical		invalid	LEAK	277340727414
rejected_invalid_checksum	INN	works_0011	canonical		invalid	LEAK	277340727414
rejected_invalid_checksum	INN	works_0011	ugly		invalid	LEAK	165761330524
rejected_invalid_checksum	INN	works_0011__m1337_digit_spaces	adversarial	mut:digit_spaces	invalid	hidden	165761330 524
rejected_invalid_checksum	INN	works_0011__m1337_digit_spaces	adversarial	mut:digit_spaces	invalid	hidden	277340 727 414
rejected_invalid_checksum	INN	works_0011__m1337_digit_spaces	adversarial	mut:digit_spaces	invalid	hidden	277 340 72 7 414
rejected_invalid_checksum	INN	works_0011__m2718_linebreak	adversarial	mut:linebreak	invalid	LEAK	1657613305\n24
rejected_invalid_checksum	INN	works_0011__m2718_linebreak	adversarial	mut:linebreak	invalid	LEAK	277340\n727414
rejected_invalid_checksum	INN	works_0011__m2718_linebreak	adversarial	mut:linebreak	invalid	LEAK	27\n7340727414
rejected_invalid_checksum	OGRN	agency_0001	canonical		invalid	LEAK	1097286207360
rejected_invalid_checksum	OGRN	agency_0001	canonical		invalid	LEAK	1737657797338
rejected_invalid_checksum	OGRN	agency_0001__m1337_combo	adversarial	mut:combo	invalid	LEAK	І7376 577​97338
rejected_invalid_checksum	OGRN	agency_0001__m1337_combo	adversarial	mut:combo	invalid	LEAK	ІО9​7286207­З60
rejected_invalid_checksum	OGRN	agency_0001__m2718_homoglyph	adversarial	mut:homoglyph	invalid	LEAK	109728б2О7З6О
rejected_invalid_checksum	OGRN	agency_0001__m2718_homoglyph	adversarial	mut:homoglyph	invalid	LEAK	17376577973З8
rejected_invalid_checksum	OGRN	agency_0008	canonical		invalid	LEAK	1011841849382
rejected_invalid_checksum	OGRN	agency_0008	ugly		invalid	hidden	307888276406535
rejected_invalid_checksum	OGRN	agency_0008__m1337_homoglyph	adversarial	mut:homoglyph	invalid	LEAK	І0ІІ8Ч1849382
rejected_invalid_checksum	OGRN	agency_0008__m1337_homoglyph	adversarial	mut:homoglyph	invalid	hidden	3О7888276Ч06535
rejected_invalid_checksum	OGRN	agency_0008__m2718_case	canonical		invalid	LEAK	1011841849382
rejected_invalid_checksum	OGRN	agency_0008__m2718_case	ugly		invalid	hidden	307888276406535
rejected_invalid_checksum	OGRN	cession_0003	canonical		invalid	LEAK	1203005050622
rejected_invalid_checksum	OGRN	cession_0003	canonical		invalid	LEAK	1564476562640
rejected_invalid_checksum	OGRN	cession_0003__m1337_combo	adversarial	mut:combo	invalid	LEAK	І⁠56​447656264О
rejected_invalid_checksum	OGRN	cession_0003__m1337_combo	adversarial	mut:combo	invalid	hidden	120300505⁠Об2​2
rejected_invalid_checksum	OGRN	cession_0003__m2718_homoglyph	adversarial	mut:homoglyph	invalid	LEAK	12О3005О50622
rejected_invalid_checksum	OGRN	cession_0003__m2718_homoglyph	adversarial	mut:homoglyph	invalid	LEAK	15б44765б264О
rejected_invalid_checksum	OGRN	labor_0005	canonical		invalid	LEAK	1903722719131
rejected_invalid_checksum	OGRN	labor_0005__m1337_digit_spaces	adversarial	mut:digit_spaces	invalid	hidden	190 372 27 1 913 1
rejected_invalid_checksum	OGRN	labor_0005__m2718_linebreak	adversarial	mut:linebreak	invalid	LEAK	19037227191\n31
rejected_invalid_checksum	OGRN	labor_0011	canonical		invalid	LEAK	1453061245846
rejected_invalid_checksum	OGRN	labor_0011__m1337_digit_spaces	adversarial	mut:digit_spaces	invalid	LEAK	145306-124584-6
rejected_invalid_checksum	OGRN	labor_0011__m2718_linebreak	adversarial	mut:linebreak	invalid	LEAK	1453061\n245846
rejected_invalid_checksum	OGRN	lease_0003	canonical		invalid	LEAK	1480094441508
rejected_invalid_checksum	OGRN	lease_0003__m1337_invisible	adversarial	mut:invisible	invalid	LEAK	1‍480094⁠441508
rejected_invalid_checksum	OGRN	lease_0003__m2718_case	canonical		invalid	LEAK	1480094441508
rejected_invalid_checksum	OGRN	sale_0006	ugly		invalid	hidden	339979240007012
rejected_invalid_checksum	OGRN	sale_0006	ugly		invalid	hidden	363472859934255
rejected_invalid_checksum	OGRN	sale_0006__m2718_digit_spaces	adversarial	mut:digit_spaces	invalid	hidden	339979240007-012
rejected_invalid_checksum	OGRN	sale_0006__m2718_digit_spaces	adversarial	mut:digit_spaces	invalid	hidden	363472 859 934 255
rejected_invalid_checksum	OGRN	sale_0013	ugly		invalid	hidden	338678606310851
rejected_invalid_checksum	OGRN	sale_0013__m1337_digit_spaces	adversarial	mut:digit_spaces	invalid	hidden	338-6-78-606310-851
rejected_invalid_checksum	OGRN	sale_0013__m2718_linebreak	adversarial	mut:linebreak	invalid	LEAK	33867860631\n0851
rejected_invalid_checksum	OGRN	services_0004	canonical		invalid	LEAK	1602747701721
rejected_invalid_checksum	OGRN	services_0004	ugly		invalid	hidden	381950217901862
rejected_invalid_checksum	OGRN	services_0004__m1337_cell_split	canonical		invalid	LEAK	1602747701721
rejected_invalid_checksum	OGRN	services_0004__m1337_cell_split	ugly		invalid	hidden	381950217901862
rejected_invalid_checksum	OGRN	services_0004__m2718_invisible	adversarial	mut:invisible	invalid	hidden	1602​747701⁠721
rejected_invalid_checksum	OGRN	services_0004__m2718_invisible	adversarial	mut:invisible	invalid	hidden	381‍9 50217901862
rejected_invalid_checksum	OGRN	services_0011	canonical		invalid	LEAK	1344009759270
rejected_invalid_checksum	OGRN	services_0011__m1337_digit_spaces	adversarial	mut:digit_spaces	invalid	hidden	134 400 975927 0
rejected_invalid_checksum	OGRN	services_0011__m2718_linebreak	adversarial	mut:linebreak	invalid	LEAK	134400\n9759270
rejected_invalid_checksum	OGRN	works_0005	ugly		invalid	hidden	359366332881608
rejected_invalid_checksum	OGRN	works_0005__m1337_digit_spaces	adversarial	mut:digit_spaces	invalid	hidden	359366332881 608
rejected_invalid_checksum	OGRN	works_0005__m2718_linebreak	adversarial	mut:linebreak	invalid	LEAK	359\n366332881608
rejected_invalid_checksum	OGRN	works_0011	ugly		invalid	hidden	396484662452161
